periodo,universidad,programa,facultad,nivel,estrato,sexo,departamento,total_matriculados,total_graduados
2019-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.5896,0.4408
2019-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.5273,0.4235
2020-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.3596,2.362
2020-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.9925,2.2694
2020-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.2763,0.3221
2020-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.2263,0.3095
2020-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,11.886,1.859
2020-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.4199,1.7861
2020-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6208,0.2535
2020-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.5573,0.2436
2021-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.5763,2.1384
2021-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,12.0831,2.0545
2021-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.7149,0.2916
2021-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.6477,0.2802
2021-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.314,2.4611
2021-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.8311,2.3646
2021-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6792,0.3356
2021-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.6133,0.3224
2022-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.1821,2.2624
2022-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.7044,2.1736
2022-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6612,0.3085
2022-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.5961,0.2964
2022-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.3215,2.1481
2022-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.8383,2.0639
2022-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6802,0.2929
2022-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.6143,0.2814
2023-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.3113,2.0923
2023-1,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.8285,2.0103
2023-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6788,0.2853
2023-1,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.613,0.2741
2023-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 1,Hombres,ANTIOQUIA,12.0368,2.3014
2023-2,UNAL,Ciencias - Farmacología,Ciencias,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,11.5648,2.2111
2023-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.6414,0.3138
2023-2,UNAL,Ciencias - Farmacología,Ciencias,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.577,0.3015
2018-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,2.2063
2018-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,2.1198
2018-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.3009
2018-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.2891
2018-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,2.2251
2018-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,2.1379
2018-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.3034
2018-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.2915
2019-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,11.3568,1.2236
2019-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,10.9114,1.1756
2019-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.5486,0.1669
2019-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.4879,0.1603
2019-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,11.6573,2.9594
2019-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.2001,2.8433
2019-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.5896,0.4036
2019-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.5273,0.3877
2020-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,9.3596,2.1627
2020-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,8.9925,2.0778
2020-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.2763,0.2949
2020-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.2263,0.2833
2020-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,11.886,1.7021
2020-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.4199,1.6353
2020-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6208,0.2321
2020-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.5573,0.223
2021-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.5763,1.9579
2021-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,12.0831,1.8811
2021-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.7149,0.267
2021-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.6477,0.2565
2021-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.314,2.2534
2021-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.8311,2.165
2021-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6792,0.3073
2021-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.6133,0.2952
2022-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.1821,2.0714
2022-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.7044,1.9902
2022-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6612,0.2825
2022-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.5961,0.2714
2022-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.3215,1.9668
2022-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.8383,1.8897
2022-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6802,0.2682
2022-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.6143,0.2577
2023-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.3113,1.9158
2023-1,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.8285,1.8406
2023-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6788,0.2612
2023-1,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.613,0.251
2023-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,12.0368,2.1071
2023-2,UNAL,Ciencias - Física,Ciencias,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,11.5648,2.0245
2023-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 4,Hombres,BOYACÁ,1.6414,0.2873
2023-2,UNAL,Ciencias - Física,Ciencias,Postgrado,Estrato 5,Mujeres,SANTANDER,1.577,0.2761
2018-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,1.6658
2018-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,1.6005
2018-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.2272
2018-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.2182
2018-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,1.68
2018-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,1.6141
2018-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.2291
2018-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.2201
2019-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,11.3568,0.9239
2019-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,10.9114,0.8876
2019-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.5486,0.126
2019-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.4879,0.121
2019-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,11.6573,2.2344
2019-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.2001,2.1468
2019-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.5896,0.3047
2019-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.5273,0.2927
2020-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,9.3596,1.6329
2020-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,8.9925,1.5688
2020-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.2763,0.2227
2020-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.2263,0.2139
2020-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,11.886,1.2851
2020-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.4199,1.2347
2020-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6208,0.1752
2020-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.5573,0.1684
2021-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.5763,1.4783
2021-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,12.0831,1.4203
2021-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.7149,0.2016
2021-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.6477,0.1937
2021-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.314,1.7014
2021-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.8311,1.6346
2021-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6792,0.232
2021-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.6133,0.2229
2022-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.1821,1.564
2022-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.7044,1.5026
2022-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6612,0.2133
2022-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.5961,0.2049
2022-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.3215,1.485
2022-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.8383,1.4268
2022-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6802,0.2025
2022-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.6143,0.1946
2023-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.3113,1.4464
2023-1,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.8285,1.3897
2023-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6788,0.1972
2023-1,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.613,0.1895
2023-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,12.0368,1.5909
2023-2,UNAL,Ciencias - Geofísica,Ciencias,Pregrado,Estrato 4,Mujeres,BOYACÁ,11.5648,1.5285
2023-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 5,Hombres,SANTANDER,1.6414,0.2169
2023-2,UNAL,Ciencias - Geofísica,Ciencias,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.577,0.2084
2018-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,1.7629
2018-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,1.6937
2018-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.2404
2018-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.231
2018-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,1.7779
2018-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,1.7082
2018-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.2424
2018-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.2329
2019-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,11.3568,0.9777
2019-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,10.9114,0.9393
2019-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.5486,0.1333
2019-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.4879,0.1281
2019-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,11.6573,2.3646
2019-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.2001,2.2719
2019-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.5896,0.3224
2019-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.5273,0.3098
2020-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,9.3596,1.728
2020-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,8.9925,1.6602
2020-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.2763,0.2356
2020-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.2263,0.2264
2020-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,11.886,1.36
2020-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.4199,1.3066
2020-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6208,0.1855
2020-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.5573,0.1782
2021-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.5763,1.5644
2021-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,12.0831,1.503
2021-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.7149,0.2133
2021-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.6477,0.205
2021-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.314,1.8005
2021-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.8311,1.7299
2021-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6792,0.2455
2021-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.6133,0.2359
2022-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.1821,1.6551
2022-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.7044,1.5902
2022-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6612,0.2257
2022-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.5961,0.2168
2022-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.3215,1.5715
2022-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.8383,1.5099
2022-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6802,0.2143
2022-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.6143,0.2059
2023-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.3113,1.5307
2023-1,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.8285,1.4707
2023-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6788,0.2087
2023-1,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.613,0.2005
2023-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 4,Hombres,BOYACÁ,12.0368,1.6836
2023-2,UNAL,Ciencias - Geología,Ciencias,Pregrado,Estrato 5,Mujeres,SANTANDER,11.5648,1.6176
2023-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",1.6414,0.2296
2023-2,UNAL,Ciencias - Geología,Ciencias,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,1.577,0.2206
2018-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,0.935
2018-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.8983
2018-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,0.1275
2018-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,0.1225
2018-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,0.9429
2018-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.906
2018-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,0.1286
2018-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,0.1235
2019-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,11.3568,0.5185
2019-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",10.9114,0.4982
2019-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.5486,0.0707
2019-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.4879,0.0679
2019-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,11.6573,1.2541
2019-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",11.2001,1.2049
2019-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.5896,0.171
2019-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.5273,0.1643
2020-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,9.3596,0.9165
2020-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",8.9925,0.8805
2020-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.2763,0.125
2020-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.2263,0.1201
2020-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,11.886,0.7213
2020-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",11.4199,0.693
2020-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.6208,0.0984
2020-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.5573,0.0945
2021-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,12.5763,0.8297
2021-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",12.0831,0.7972
2021-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.7149,0.1131
2021-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.6477,0.1087
2021-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,12.314,0.9549
2021-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",11.8311,0.9175
2021-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.6792,0.1302
2021-2,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.6133,0.1251
2022-1,UNAL,Ciencias - Geomorfología y suelos,Ciencias,Pregrado,Estrato 5,Hombres,SANTANDER,12.1821,0.8778
